entity_name,entity_state,entity_type,url,accessible,status,redirect_url,error,estimated_vendor,confidence,priority,search_keywords
Hackensack,NJ,city,https://hackensack.gov/purchasing,False,,,connection_failed,custom_html,low,6,"hackensack nj, city of hackensack"
Hackensack,NJ,city,https://hackensack.bidsync.com,False,,,connection_failed,bidsync,low,6,"hackensack nj, city of hackensack"
Hackensack,NJ,city,https://hackensack.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"hackensack nj, city of hackensack"
Hackensack,NJ,city,https://hackensack.gov/procurement,False,,,connection_failed,custom_html,low,6,"hackensack nj, city of hackensack"
Kearny,NJ,city,https://kearny.ionwave.net,False,,,connection_failed,ionwave,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://kearny.gov/procurement,False,,,connection_failed,custom_html,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://kearny.gov/bids,False,,,connection_failed,custom_html,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://kearny.gov/purchasing,False,,,connection_failed,custom_html,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://kearny.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://kearny.bidsync.com,False,,,connection_failed,bidsync,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://kearny.questcdn.com,False,,,connection_failed,questcdn,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://kearnynj.org/procurement,False,403,,,custom_html,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://kearny.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"kearny nj, town of kearny"
Kearny,NJ,city,https://www.cityofkearny.nj.us/procurement,False,,,connection_failed,custom_html,low,5,"kearny nj, town of kearny"
Linden,NJ,city,https://linden.ionwave.net,False,,,connection_failed,ionwave,low,5,"linden nj, city of linden"
Linden,NJ,city,https://linden.gov/purchasing,False,,,connection_failed,custom_html,low,5,"linden nj, city of linden"
Linden,NJ,city,https://linden.questcdn.com,False,,,connection_failed,questcdn,low,5,"linden nj, city of linden"
Linden,NJ,city,https://lindennj.org/procurement,False,,,connection_failed,custom_html,low,5,"linden nj, city of linden"
Linden,NJ,city,https://linden.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"linden nj, city of linden"
Linden,NJ,city,https://linden.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"linden nj, city of linden"
Linden,NJ,city,https://www.cityoflinden.nj.us/procurement,False,,,connection_failed,custom_html,low,5,"linden nj, city of linden"
Linden,NJ,city,https://linden.gov/procurement,False,,,connection_failed,custom_html,low,5,"linden nj, city of linden"
Linden,NJ,city,https://linden.gov/bids,False,,,connection_failed,custom_html,low,5,"linden nj, city of linden"
Linden,NJ,city,https://linden.bidsync.com,False,,,connection_failed,bidsync,low,5,"linden nj, city of linden"
Atlantic City,NJ,city,https://atlanticcity.questcdn.com,False,,,connection_failed,questcdn,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://atlanticcity.ionwave.net,False,,,connection_failed,ionwave,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://www.cityofatlantic.nj.us/procurement,False,,,connection_failed,custom_html,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://atlanticnj.org/procurement,False,,,connection_failed,custom_html,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://atlanticcity.gov/procurement,False,,,connection_failed,custom_html,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://atlantic-city.bonfirehub.com,False,,,connection_failed,bonfire,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://atlanticcity.publicpurchase.com,False,,,connection_failed,publicpurchase,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://atlanticcity.gov/purchasing,False,,,connection_failed,custom_html,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://atlanticcity.gov/bids,False,,,connection_failed,custom_html,low,7,"atlantic city nj, city of atlantic city"
Atlantic City,NJ,city,https://atlanticcity.bidsync.com,False,,,connection_failed,bidsync,low,7,"atlantic city nj, city of atlantic city"
Fort Lee,NJ,city,https://fort-lee.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://fortlee.bidsync.com,False,,,connection_failed,bidsync,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://fortlee.gov/purchasing,False,,,connection_failed,custom_html,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://fortlee.ionwave.net,False,,,connection_failed,ionwave,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://fortlee.questcdn.com,False,,,connection_failed,questcdn,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://fortlee.gov/bids,False,,,connection_failed,custom_html,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://fortlee.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://fortlee.gov/procurement,False,,,connection_failed,custom_html,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://fortleenj.org/procurement,False,404,,,custom_html,low,5,"fort lee nj, fort lee borough"
Fort Lee,NJ,city,https://www.cityoffortlee.nj.us/procurement,False,,,connection_failed,custom_html,low,5,"fort lee nj, fort lee borough"
Fair Lawn,NJ,city,https://fairlawn.ionwave.net,False,,,connection_failed,ionwave,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://www.cityoffairlawn.nj.us/procurement,False,,,connection_failed,custom_html,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://fairlawn.gov/purchasing,False,,,connection_failed,custom_html,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://fairlawn.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://fairlawnnj.org/procurement,False,,,connection_failed,custom_html,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://fairlawn.gov/bids,False,,,connection_failed,custom_html,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://fairlawn.gov/procurement,False,,,connection_failed,custom_html,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://fair-lawn.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://fairlawn.questcdn.com,False,,,connection_failed,questcdn,low,5,"fair lawn nj, fair lawn borough"
Fair Lawn,NJ,city,https://fairlawn.bidsync.com,False,,,connection_failed,bidsync,low,5,"fair lawn nj, fair lawn borough"
Garfield,NJ,city,https://garfield.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://garfield.bidsync.com,False,,,connection_failed,bidsync,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://garfield.gov/procurement,False,,,connection_failed,custom_html,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://garfield.questcdn.com,False,,,connection_failed,questcdn,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://garfield.ionwave.net,False,,,connection_failed,ionwave,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://www.cityofgarfield.nj.us/procurement,False,,,connection_failed,custom_html,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://garfield.gov/bids,False,,,connection_failed,custom_html,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://garfield.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://garfield.gov/purchasing,False,,,connection_failed,custom_html,low,5,"garfield nj, city of garfield"
Garfield,NJ,city,https://garfieldnj.org/procurement,False,,,connection_failed,custom_html,low,5,"garfield nj, city of garfield"
Bloomfield,NJ,city,https://bloomfield.gov/procurement,False,,,connection_failed,custom_html,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://bloomfield.bidsync.com,False,,,connection_failed,bidsync,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://bloomfield.ionwave.net,False,,,connection_failed,ionwave,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://www.cityofbloomfield.nj.us/procurement,False,,,connection_failed,custom_html,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://bloomfield.gov/bids,False,,,connection_failed,custom_html,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://bloomfieldnj.org/procurement,False,,,timeout,custom_html,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://bloomfield.questcdn.com,False,,,connection_failed,questcdn,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://bloomfield.gov/purchasing,False,,,connection_failed,custom_html,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://bloomfield.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,"bloomfield nj, bloomfield township"
Bloomfield,NJ,city,https://bloomfield.bonfirehub.com,False,,,connection_failed,bonfire,low,5,"bloomfield nj, bloomfield township"
Perth Amboy,NJ,city,https://perthamboy.ionwave.net,False,,,connection_failed,ionwave,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://perthamboy.gov/bids,False,,,connection_failed,custom_html,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://perthamboy.bidsync.com,False,,,connection_failed,bidsync,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://www.cityofperthamboy.nj.us/procurement,False,,,connection_failed,custom_html,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://perth-amboy.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://perthamboy.questcdn.com,False,,,connection_failed,questcdn,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://perthamboy.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://perthamboy.gov/procurement,False,,,connection_failed,custom_html,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://perthamboy.gov/purchasing,False,,,connection_failed,custom_html,low,6,"perth amboy nj, city of perth amboy"
Perth Amboy,NJ,city,https://perthamboynj.org/procurement,False,403,https://www.perthamboynj.org/procurement,,custom_html,low,6,"perth amboy nj, city of perth amboy"
Montclair,NJ,city,https://montclair.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://montclair.ionwave.net,False,,,connection_failed,ionwave,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://montclair.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://montclair.gov/purchasing,False,,,connection_failed,custom_html,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://www.cityofmontclair.nj.us/procurement,False,,,connection_failed,custom_html,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://montclairnj.org/procurement,False,,,connection_failed,custom_html,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://montclair.bidsync.com,False,,,connection_failed,bidsync,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://montclair.gov/procurement,False,,,connection_failed,custom_html,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://montclair.gov/bids,False,,,connection_failed,custom_html,low,6,"montclair nj, montclair township"
Montclair,NJ,city,https://montclair.questcdn.com,False,,,connection_failed,questcdn,low,6,"montclair nj, montclair township"
Hamilton Township Mercer,NJ,township,https://hamiltontownshipmercer.ionwave.net,False,,,connection_failed,ionwave,low,6,hamilton township mercer county nj
Hamilton Township Mercer,NJ,township,https://hamilton-township-mercer.bonfirehub.com,False,,,connection_failed,bonfire,low,6,hamilton township mercer county nj
Hamilton Township Mercer,NJ,township,https://hamiltontownshipmercer.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,hamilton township mercer county nj
Hamilton Township Mercer,NJ,township,https://hamiltontownshipmercer.bidsync.com,False,,,connection_failed,bidsync,low,6,hamilton township mercer county nj
Hamilton Township Mercer,NJ,township,https://hamiltontownshipmercer.questcdn.com,False,,,connection_failed,questcdn,low,6,hamilton township mercer county nj
Hamilton Township Atlantic,NJ,township,https://hamiltontownshipatlantic.questcdn.com,False,,,connection_failed,questcdn,low,5,hamilton township atlantic county nj
Hamilton Township Atlantic,NJ,township,https://hamiltontownshipatlantic.bidsync.com,False,,,connection_failed,bidsync,low,5,hamilton township atlantic county nj
Hamilton Township Atlantic,NJ,township,https://hamilton-township-atlantic.bonfirehub.com,False,,,connection_failed,bonfire,low,5,hamilton township atlantic county nj
Hamilton Township Atlantic,NJ,township,https://hamiltontownshipatlantic.ionwave.net,False,,,connection_failed,ionwave,low,5,hamilton township atlantic county nj
Hamilton Township Atlantic,NJ,township,https://hamiltontownshipatlantic.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,hamilton township atlantic county nj
Washington Township Bergen,NJ,township,https://washington-township-bergen.bonfirehub.com,False,,,connection_failed,bonfire,low,5,washington township bergen county nj
Washington Township Bergen,NJ,township,https://washingtontownshipbergen.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,washington township bergen county nj
Washington Township Bergen,NJ,township,https://washingtontownshipbergen.ionwave.net,False,,,connection_failed,ionwave,low,5,washington township bergen county nj
Washington Township Bergen,NJ,township,https://washingtontownshipbergen.bidsync.com,False,,,connection_failed,bidsync,low,5,washington township bergen county nj
Washington Township Bergen,NJ,township,https://washingtontownshipbergen.questcdn.com,False,,,connection_failed,questcdn,low,5,washington township bergen county nj
Washington Township Gloucester,NJ,township,https://washington-township-gloucester.bonfirehub.com,False,,,connection_failed,bonfire,low,5,washington township gloucester county nj
Washington Township Gloucester,NJ,township,https://washingtontownshipgloucester.ionwave.net,False,,,connection_failed,ionwave,low,5,washington township gloucester county nj
Washington Township Gloucester,NJ,township,https://washingtontownshipgloucester.bidsync.com,False,,,connection_failed,bidsync,low,5,washington township gloucester county nj
Washington Township Gloucester,NJ,township,https://washingtontownshipgloucester.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,washington township gloucester county nj
Washington Township Gloucester,NJ,township,https://washingtontownshipgloucester.questcdn.com,False,,,connection_failed,questcdn,low,5,washington township gloucester county nj
Washington Township Morris,NJ,township,https://washingtontownshipmorris.bidsync.com,False,,,connection_failed,bidsync,low,5,washington township morris county nj
Washington Township Morris,NJ,township,https://washingtontownshipmorris.questcdn.com,False,,,connection_failed,questcdn,low,5,washington township morris county nj
Washington Township Morris,NJ,township,https://washington-township-morris.bonfirehub.com,False,,,connection_failed,bonfire,low,5,washington township morris county nj
Washington Township Morris,NJ,township,https://washingtontownshipmorris.ionwave.net,False,,,connection_failed,ionwave,low,5,washington township morris county nj
Washington Township Morris,NJ,township,https://washingtontownshipmorris.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,washington township morris county nj
Franklin Township Somerset,NJ,township,https://franklin-township-somerset.bonfirehub.com,False,,,connection_failed,bonfire,low,6,franklin township somerset county nj
Franklin Township Somerset,NJ,township,https://franklintownshipsomerset.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,franklin township somerset county nj
Franklin Township Somerset,NJ,township,https://franklintownshipsomerset.ionwave.net,False,,,connection_failed,ionwave,low,6,franklin township somerset county nj
Franklin Township Somerset,NJ,township,https://franklintownshipsomerset.questcdn.com,False,,,connection_failed,questcdn,low,6,franklin township somerset county nj
Franklin Township Somerset,NJ,township,https://franklintownshipsomerset.bidsync.com,False,,,connection_failed,bidsync,low,6,franklin township somerset county nj
Franklin Township Gloucester,NJ,township,https://franklintownshipgloucester.questcdn.com,False,,,connection_failed,questcdn,low,5,franklin township gloucester county nj
Franklin Township Gloucester,NJ,township,https://franklintownshipgloucester.bidsync.com,False,,,connection_failed,bidsync,low,5,franklin township gloucester county nj
Franklin Township Gloucester,NJ,township,https://franklintownshipgloucester.ionwave.net,False,,,connection_failed,ionwave,low,5,franklin township gloucester county nj
Franklin Township Gloucester,NJ,township,https://franklin-township-gloucester.bonfirehub.com,False,,,connection_failed,bonfire,low,5,franklin township gloucester county nj
Franklin Township Gloucester,NJ,township,https://franklintownshipgloucester.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,franklin township gloucester county nj
Monroe Township Middlesex,NJ,township,https://monroetownshipmiddlesex.questcdn.com,False,,,connection_failed,questcdn,low,6,monroe township middlesex county nj
Monroe Township Middlesex,NJ,township,https://monroetownshipmiddlesex.ionwave.net,False,,,connection_failed,ionwave,low,6,monroe township middlesex county nj
Monroe Township Middlesex,NJ,township,https://monroetownshipmiddlesex.bidsync.com,False,,,connection_failed,bidsync,low,6,monroe township middlesex county nj
Monroe Township Middlesex,NJ,township,https://monroetownshipmiddlesex.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,monroe township middlesex county nj
Monroe Township Middlesex,NJ,township,https://monroe-township-middlesex.bonfirehub.com,False,,,connection_failed,bonfire,low,6,monroe township middlesex county nj
Monroe Township Gloucester,NJ,township,https://monroetownshipgloucester.bidsync.com,False,,,connection_failed,bidsync,low,5,monroe township gloucester county nj
Monroe Township Gloucester,NJ,township,https://monroetownshipgloucester.ionwave.net,False,,,connection_failed,ionwave,low,5,monroe township gloucester county nj
Monroe Township Gloucester,NJ,township,https://monroetownshipgloucester.publicpurchase.com,False,,,connection_failed,publicpurchase,low,5,monroe township gloucester county nj
Monroe Township Gloucester,NJ,township,https://monroe-township-gloucester.bonfirehub.com,False,,,connection_failed,bonfire,low,5,monroe township gloucester county nj
Monroe Township Gloucester,NJ,township,https://monroetownshipgloucester.questcdn.com,False,,,connection_failed,questcdn,low,5,monroe township gloucester county nj
NJ Transit,NJ,authority,https://www.njtransit.org/bids,True,200,https://www.njtransit.com/,,custom_html,low,9,"nj transit, new jersey transit corporation"
NJ Transit,NJ,authority,https://njtransit.ionwave.net,False,,,connection_failed,ionwave,low,9,"nj transit, new jersey transit corporation"
NJ Transit,NJ,authority,https://njtransit.questcdn.com,False,,,connection_failed,questcdn,low,9,"nj transit, new jersey transit corporation"
NJ Transit,NJ,authority,https://nj-transit.bonfirehub.com,False,,,connection_failed,bonfire,low,9,"nj transit, new jersey transit corporation"
NJ Transit,NJ,authority,https://njtransit.gov/procurement,False,,,connection_failed,custom_html,low,9,"nj transit, new jersey transit corporation"
NJ Transit,NJ,authority,https://njtransit.bidsync.com,False,,,connection_failed,bidsync,low,9,"nj transit, new jersey transit corporation"
NJ Transit,NJ,authority,https://njtransit.org/procurement,True,200,https://www.njtransit.com/,,custom_html,low,9,"nj transit, new jersey transit corporation"
NJ Transit,NJ,authority,https://njtransit.publicpurchase.com,False,,,connection_failed,publicpurchase,low,9,"nj transit, new jersey transit corporation"
Port Authority of NY & NJ,NJ,authority,https://port-authority-of-ny-&-nj.bonfirehub.com,False,,,connection_failed,bonfire,low,10,"port authority, panynj, port authority of new york and new jersey"
Port Authority of NY & NJ,NJ,authority,https://portauthorityofny&nj.questcdn.com,False,,,connection_failed,questcdn,low,10,"port authority, panynj, port authority of new york and new jersey"
Port Authority of NY & NJ,NJ,authority,https://portauthorityofny&nj.publicpurchase.com,False,,,connection_failed,publicpurchase,low,10,"port authority, panynj, port authority of new york and new jersey"
Port Authority of NY & NJ,NJ,authority,https://portauthorityofny&nj.bidsync.com,False,,,connection_failed,bidsync,low,10,"port authority, panynj, port authority of new york and new jersey"
Port Authority of NY & NJ,NJ,authority,https://portauthorityofny&nj.ionwave.net,False,,,connection_failed,ionwave,low,10,"port authority, panynj, port authority of new york and new jersey"
Port Authority of NY & NJ,NJ,authority,https://portauthorityofny&nj.org/procurement,False,,,connection_failed,custom_html,low,10,"port authority, panynj, port authority of new york and new jersey"
Port Authority of NY & NJ,NJ,authority,https://www.portauthorityofny&nj.org/bids,False,,,connection_failed,custom_html,low,10,"port authority, panynj, port authority of new york and new jersey"
Port Authority of NY & NJ,NJ,authority,https://portauthorityofny&nj.gov/procurement,False,,,connection_failed,custom_html,low,10,"port authority, panynj, port authority of new york and new jersey"
NJ Turnpike Authority,NJ,authority,https://njturnpikeauthority.publicpurchase.com,False,,,connection_failed,publicpurchase,low,8,"new jersey turnpike authority, njta, nj turnpike"
NJ Turnpike Authority,NJ,authority,https://njturnpikeauthority.org/procurement,False,,,connection_failed,custom_html,low,8,"new jersey turnpike authority, njta, nj turnpike"
NJ Turnpike Authority,NJ,authority,https://nj-turnpike-authority.bonfirehub.com,False,,,connection_failed,bonfire,low,8,"new jersey turnpike authority, njta, nj turnpike"
NJ Turnpike Authority,NJ,authority,https://www.njturnpikeauthority.org/bids,False,,,connection_failed,custom_html,low,8,"new jersey turnpike authority, njta, nj turnpike"
NJ Turnpike Authority,NJ,authority,https://njturnpikeauthority.questcdn.com,False,,,connection_failed,questcdn,low,8,"new jersey turnpike authority, njta, nj turnpike"
NJ Turnpike Authority,NJ,authority,https://njturnpikeauthority.gov/procurement,False,,,connection_failed,custom_html,low,8,"new jersey turnpike authority, njta, nj turnpike"
NJ Turnpike Authority,NJ,authority,https://njturnpikeauthority.ionwave.net,False,,,connection_failed,ionwave,low,8,"new jersey turnpike authority, njta, nj turnpike"
NJ Turnpike Authority,NJ,authority,https://njturnpikeauthority.bidsync.com,False,,,connection_failed,bidsync,low,8,"new jersey turnpike authority, njta, nj turnpike"
NJ Economic Development Authority,NJ,authority,https://njeconomicdevelopmentauthority.publicpurchase.com,False,,,connection_failed,publicpurchase,low,7,"njeda, new jersey economic development authority"
NJ Economic Development Authority,NJ,authority,https://www.njeconomicdevelopmentauthority.org/bids,False,,,connection_failed,custom_html,low,7,"njeda, new jersey economic development authority"
NJ Economic Development Authority,NJ,authority,https://njeconomicdevelopmentauthority.org/procurement,False,,,connection_failed,custom_html,low,7,"njeda, new jersey economic development authority"
NJ Economic Development Authority,NJ,authority,https://njeconomicdevelopmentauthority.gov/procurement,False,,,connection_failed,custom_html,low,7,"njeda, new jersey economic development authority"
NJ Economic Development Authority,NJ,authority,https://njeconomicdevelopmentauthority.ionwave.net,False,,,connection_failed,ionwave,low,7,"njeda, new jersey economic development authority"
NJ Economic Development Authority,NJ,authority,https://nj-economic-development-authority.bonfirehub.com,False,,,connection_failed,bonfire,low,7,"njeda, new jersey economic development authority"
NJ Economic Development Authority,NJ,authority,https://njeconomicdevelopmentauthority.bidsync.com,False,,,connection_failed,bidsync,low,7,"njeda, new jersey economic development authority"
NJ Economic Development Authority,NJ,authority,https://njeconomicdevelopmentauthority.questcdn.com,False,,,connection_failed,questcdn,low,7,"njeda, new jersey economic development authority"
NJ Sports & Exposition Authority,NJ,authority,https://njsports&expositionauthority.questcdn.com,False,,,connection_failed,questcdn,low,6,"njsea, new jersey sports and exposition authority"
NJ Sports & Exposition Authority,NJ,authority,https://njsports&expositionauthority.org/procurement,False,,,connection_failed,custom_html,low,6,"njsea, new jersey sports and exposition authority"
NJ Sports & Exposition Authority,NJ,authority,https://www.njsports&expositionauthority.org/bids,False,,,connection_failed,custom_html,low,6,"njsea, new jersey sports and exposition authority"
NJ Sports & Exposition Authority,NJ,authority,https://njsports&expositionauthority.bidsync.com,False,,,connection_failed,bidsync,low,6,"njsea, new jersey sports and exposition authority"
NJ Sports & Exposition Authority,NJ,authority,https://nj-sports-&-exposition-authority.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"njsea, new jersey sports and exposition authority"
NJ Sports & Exposition Authority,NJ,authority,https://njsports&expositionauthority.ionwave.net,False,,,connection_failed,ionwave,low,6,"njsea, new jersey sports and exposition authority"
NJ Sports & Exposition Authority,NJ,authority,https://njsports&expositionauthority.gov/procurement,False,,,connection_failed,custom_html,low,6,"njsea, new jersey sports and exposition authority"
NJ Sports & Exposition Authority,NJ,authority,https://njsports&expositionauthority.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"njsea, new jersey sports and exposition authority"
NJ Housing & Mortgage Finance Agency,NJ,authority,https://www.njhousing&mortgagefinanceagency.org/bids,False,,,connection_failed,custom_html,low,6,"njhmfa, new jersey housing and mortgage finance agency"
NJ Housing & Mortgage Finance Agency,NJ,authority,https://njhousing&mortgagefinanceagency.bidsync.com,False,,,connection_failed,bidsync,low,6,"njhmfa, new jersey housing and mortgage finance agency"
NJ Housing & Mortgage Finance Agency,NJ,authority,https://nj-housing-&-mortgage-finance-agency.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"njhmfa, new jersey housing and mortgage finance agency"
NJ Housing & Mortgage Finance Agency,NJ,authority,https://njhousing&mortgagefinanceagency.org/procurement,False,,,connection_failed,custom_html,low,6,"njhmfa, new jersey housing and mortgage finance agency"
NJ Housing & Mortgage Finance Agency,NJ,authority,https://njhousing&mortgagefinanceagency.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"njhmfa, new jersey housing and mortgage finance agency"
NJ Housing & Mortgage Finance Agency,NJ,authority,https://njhousing&mortgagefinanceagency.questcdn.com,False,,,connection_failed,questcdn,low,6,"njhmfa, new jersey housing and mortgage finance agency"
NJ Housing & Mortgage Finance Agency,NJ,authority,https://njhousing&mortgagefinanceagency.gov/procurement,False,,,connection_failed,custom_html,low,6,"njhmfa, new jersey housing and mortgage finance agency"
NJ Housing & Mortgage Finance Agency,NJ,authority,https://njhousing&mortgagefinanceagency.ionwave.net,False,,,connection_failed,ionwave,low,6,"njhmfa, new jersey housing and mortgage finance agency"
South Jersey Transportation Authority,NJ,authority,https://south-jersey-transportation-authority.bonfirehub.com,False,,,connection_failed,bonfire,low,6,"sjta, south jersey transportation authority"
South Jersey Transportation Authority,NJ,authority,https://southjerseytransportationauthority.questcdn.com,False,,,connection_failed,questcdn,low,6,"sjta, south jersey transportation authority"
South Jersey Transportation Authority,NJ,authority,https://southjerseytransportationauthority.publicpurchase.com,False,,,connection_failed,publicpurchase,low,6,"sjta, south jersey transportation authority"
South Jersey Transportation Authority,NJ,authority,https://southjerseytransportationauthority.gov/procurement,False,,,connection_failed,custom_html,low,6,"sjta, south jersey transportation authority"
South Jersey Transportation Authority,NJ,authority,https://southjerseytransportationauthority.ionwave.net,False,,,connection_failed,ionwave,low,6,"sjta, south jersey transportation authority"
South Jersey Transportation Authority,NJ,authority,https://southjerseytransportationauthority.org/procurement,False,,,connection_failed,custom_html,low,6,"sjta, south jersey transportation authority"
South Jersey Transportation Authority,NJ,authority,https://southjerseytransportationauthority.bidsync.com,False,,,connection_failed,bidsync,low,6,"sjta, south jersey transportation authority"
South Jersey Transportation Authority,NJ,authority,https://www.southjerseytransportationauthority.org/bids,False,,,connection_failed,custom_html,low,6,"sjta, south jersey transportation authority"
Delaware River Port Authority,NJ,authority,https://delawareriverportauthority.bidsync.com,False,,,connection_failed,bidsync,low,7,"drpa, delaware river port authority"
Delaware River Port Authority,NJ,authority,https://delawareriverportauthority.ionwave.net,False,,,connection_failed,ionwave,low,7,"drpa, delaware river port authority"
Delaware River Port Authority,NJ,authority,https://delaware-river-port-authority.bonfirehub.com,False,,,connection_failed,bonfire,low,7,"drpa, delaware river port authority"
Delaware River Port Authority,NJ,authority,https://delawareriverportauthority.questcdn.com,False,,,connection_failed,questcdn,low,7,"drpa, delaware river port authority"
Delaware River Port Authority,NJ,authority,https://delawareriverportauthority.gov/procurement,False,,,connection_failed,custom_html,low,7,"drpa, delaware river port authority"
Delaware River Port Authority,NJ,authority,https://delawareriverportauthority.publicpurchase.com,False,,,connection_failed,publicpurchase,low,7,"drpa, delaware river port authority"
Delaware River Port Authority,NJ,authority,https://www.delawareriverportauthority.org/bids,False,,,connection_failed,custom_html,low,7,"drpa, delaware river port authority"
